Date,AAPL,ADBE,AMZN,FB,GOOG,JPM,MSFT,NFLX,TSLA,WMT
2015-01-13,24.41200828552246,70.58999633789062,14.737000465393066,,24.53960609436035,43.57146072387695,39.4275016784668,4.625570774078369,13.616666793823242,24.09153938293457
2015-01-14,24.318988800048828,69.98999786376953,14.66349983215332,,24.771560668945312,42.06821823120117,39.08730697631836,4.631999969482422,12.845999717712402,23.36320686340332
2015-01-15,23.658966064453125,70.29000091552734,14.34749984741211,,24.817060470581055,40.72050094604492,38.67909240722656,4.625143051147461,12.791333198547363,23.570907592773438
2015-01-16,23.475130081176758,71.7300033569336,14.536999702453613,,25.128143310546875,41.41658020019531,39.32545852661133,4.819142818450928,12.871333122253418,23.4063663482666
2015-01-20,24.079784393310547,71.48999786376953,14.472000122070312,,25.06978416442871,41.253665924072266,39.45301055908203,4.9828572273254395,12.795332908630371,23.384782791137695
2015-01-21,24.263628005981445,71.54000091552734,14.862500190734863,,25.620737075805664,41.386966705322266,39.05329132080078,5.846857070922852,13.104666709899902,23.371294021606445
2015-01-22,24.894851684570312,73.4800033569336,15.515999794006348,,26.429359436035156,42.645835876464844,40.08234786987305,6.120571136474609,13.441332817077637,23.8190860748291
2015-01-23,25.0233097076416,74.05999755859375,15.619500160217285,,26.7043399810791,41.97196960449219,40.1248779296875,6.249429225921631,13.419333457946777,23.875730514526367
2015-01-26,25.049890518188477,72.73999786376953,15.482999801635742,,26.469913482666016,42.038604736328125,39.980308532714844,6.379428863525391,13.770000457763672,23.90810203552246
2015-01-27,24.172805786132812,71.45999908447266,15.337499618530273,,25.649917602539062,41.61652755737305,36.28079605102539,6.488142967224121,13.732000350952148,23.611379623413086
2015-01-28,25.53936767578125,70.25,15.195500373840332,,25.223100662231445,40.54279327392578,35.03059387207031,6.320857048034668,13.291333198547363,23.419849395751953
2015-01-29,26.33449935913086,71.63999938964844,15.58899974822998,,25.2557430267334,41.22404861450195,35.727989196777344,6.340000152587891,13.680000305175781,23.66263771057129
2015-01-30,25.949111938476562,70.12999725341797,17.726499557495117,,26.435791015625,40.26879119873047,34.35873031616211,6.311429023742676,13.573332786560059,22.92351531982422
2015-02-02,26.274690628051758,71.11000061035156,18.223499298095703,,26.137069702148438,41.075958251953125,35.10714340209961,6.301000118255615,14.062666893005371,23.12042999267578
2015-02-03,26.279132843017578,71.91999816894531,18.177499771118164,,26.174654006958008,42.001583099365234,35.37929153442383,6.527429103851318,14.557332992553711,23.249910354614258
2015-02-04,26.48067855834961,72.27999877929688,18.237499237060547,,25.85417366027832,41.74981689453125,35.583404541015625,6.41014289855957,14.569999694824219,23.37399673461914
2015-02-05,26.6696834564209,73.0999984741211,18.694499969482422,,26.092554092407227,42.038604736328125,36.102195739746094,6.413000106811523,14.732666969299316,23.543941497802734
2015-02-06,26.445104598999023,72.54000091552734,18.714000701904297,,26.261701583862305,42.867977142333984,36.06816864013672,6.3480000495910645,14.490667343139648,23.55742835998535
2015-02-09,26.620763778686523,72.33000183105469,18.527999877929688,,26.104921340942383,42.81614303588867,36.02565383911133,6.329570770263672,14.498666763305664,23.17437744140625
2015-02-10,27.132186889648438,72.76000213623047,18.649999618530273,,26.55547332763672,43.290069580078125,36.22975540161133,6.485000133514404,14.419333457946777,23.546632766723633
2015-02-11,27.768129348754883,73.01000213623047,18.756999969482422,,26.50750160217285,43.223426818847656,36.04264831542969,6.498428821563721,14.186667442321777,23.29037857055664
